isbn,price
9784847095672,"1,430"
9784881851678,"1,650"
9784584139448,"1,650"
9784591178966,836
9784074566686,847
9784773064360,"1,430"
9784046826541,"1,430"
9784303385361,"31,350"
9784835646909,"2,420"
9784883355587,"22,000"
9784299021403,"1,579"
9784794450746,"1,100"
9784815809249,"2,970"
9784798915265,"5,060"
9784535521971,"3,520"
9784864663779,"3,080"
9784335357176,"3,740"
9784296113545,"1,540"
9784426121785,"1,518"
9784344042391,"1,870"
9784160082724,"1,760"
9784065330852,"1,012"
9784791776252,"2,420"
9784107727053,726
9784143673253,"1,699"
9784534060808,"1,760"
9784581001953,"2,860"
9784834777550,"1,210"
9784140402825,"1,320"
9784766134353,"4,950"
9784811906492,"2,200"
9784046833945,"1,650"
9784801939264,"1,650"
9784309208961,"3,080"
9784771028661,"3,300"
9784865372090,770
9784344037113,"1,320"
9784434326776,"1,320"
9784434311864,"1,320"
9784434310317,"1,320"
9784046803764,"1,430"
9784313131569,"11,000"
9784297138301,"1,408"
9784300103746,"1,870"
9784315527537,"1,540"
9784893094810,"2,805"
9784903013152,"4,840"
9784534059833,"1,650"
9784827213997,"1,650"
9784295408802,"1,738"
9784794607942,"3,740"
9784495522124,"3,630"
9784844971085,"1,430"
9784844962519,"2,970"
9784844962687,"3,080"
9784299049193,"3,949"
9784057508849,"3,300"
9784098627349,770
9784591919354,"132,000"
9784865315219,"1,650"
9784424628330,803
9784041130285,"1,045"
9784046052247,"1,540"
9784834790313,"2,090"
9784074383863,"1,760"
9784537216400,"1,430"
9784799317990,"1,870"
9784074455584,"1,430"
9784046821003,"1,540"
9784896379235,"1,100"
9784046821089,726
9784046815842,748
9784866576480,"1,430"
9784300108000,"2,090"
9784847151644,"2,970"
9784299046727,"1,320"
9784297135195,"2,200"
9784798071480,"2,640"
9784844907565,"1,980"
9784990951658,"1,650"
2100013863017,"1,320"
9784577052587,880
9784492919859,660
9784478103159,"1,650"
9784300106358,"5,390"
9784833424646,"1,980"
9784788292079,"4,400"
9784808967581,"3,960"
9784844971177,"2,860"
9784797285925,"1,980"
9784864664332,"3,410"
9784864664639,"3,520"
9784896329292,"4,400"
9784334103026,"1,980"
9784758446310,858
9784844997436,"3,300"
9784787825926,"3,960"
9784010349151,"1,320"
9784774335438,"1,078"
9784560064405,"2,640"
9784062915205,924
9784569817200,836
9784774510620,"1,210"
9784866211442,"1,540"
9784434304736,"1,320"
9784046825582,"1,540"
9784046814760,726
9784824006523,748
9784385325385,"1,870"
9784296118427,"4,070"
9784867650080,990
9784478061589,"1,760"
9784813287438,"1,650"
9784046040206,"1,870"
9784788949393,"1,320"
9784065344897,"2,145"
9784533128868,"1,430"
9784788909304,"1,650"
9784041145609,"1,430"
9784799322338,"2,750"
9784562092031,"3,520"
9784000612791,"4,180"
9784906681532,"3,520"
9784776612988,"1,430"
9784473045928,"1,870"
9784889638783,"3,960"
9784846123123,"2,750"
9784297106300,"1,518"
9784847143649,"2,640"
9784844958543,"1,650"
9784847149245,"2,640"
9784865561609,"4,400"
9784299053152,"3,619"
9784065351369,550
9784065351987,"2,530"
9784824007964,847
9784434336867,"1,100"
9784040730196,682
9784300104897,"1,650"
9784335359576,"5,280"
9784860635367,"1,430"
9784838732548,"1,430"
9784910968018,"2,750"
9784299042620,"1,980"
9784576161242,722
9784798502601,"6,380"
9784755402890,"2,530"
9784815806903,"6,270"
9784492915165,935
9784877588526,"2,090"
9784895319423,"4,620"
9784561752257,"3,099"
9784297135270,"1,980"
9784909357908,"1,650"
9784529059978,"1,540"
9784391154153,"1,430"
9784579116737,"1,760"
9784408420929,"1,650"
9784426614423,"2,420"
9784844926313,"3,850"
9784909080158,"2,037"
9784816710131,"1,870"
9784788292840,"5,610"
9784299053169,"3,278"
9784049144666,715
9784866577234,693
9784575753349,935
9784788937505,"2,090"
9784478115909,"1,430"
9784906033591,"3,300"
9784502495816,"2,640"
9784300105191,"4,180"
9784788949447,"1,430"
9784788977877,"1,430"
9784130342414,"3,190"
9784844907589,"1,980"
9784798136448,"1,650"
9784772170468,"3,960"
9784023333772,"1,320"
9784041145425,"1,650"
9784052055294,"2,860"
9784801907386,770
9784576161280,680
9784801907928,704
9784865897814,770
9784591181454,"1,540"
9784894897885,880
9784004310709,902
9784622078005,"4,180"
9784879506214,"4,730"
9784296203581,"1,870"
9784813299639,"2,200"
9784405093881,"1,320"
9784299043184,"1,100"
9784388063055,"3,520"
9784259566357,825
9784799102084,"1,650"
9784300103951,"3,080"
9784865563924,"3,190"
9784864869911,"2,420"
9784847148224,"3,190"
9784798633879,"1,430"
9784046814081,682
9784300105245,"1,540"
9784798070414,"2,750"
9784909928207,"1,100"
9784788937482,"2,090"
9784909084729,"2,640"
9784860636784,"3,960"
9784813287445,"1,650"
9784130300803,"6,380"
9784052055706,"1,650"
9784052040566,"2,420"
9784052058400,"1,540"
9784593104666,"1,078"
9784532198015,858
9784479304975,770
9784434222153,704
9784839960186,711
9784253285018,561
9784041149829,748
9784065350294,759
9784894892224,"4,400"
9784406063692,"1,650"
9784634545601,880
9784492920459,781
9784295409342,"1,738"
9784883355709,"2,200"
9784295407751,"1,958"
9784768318775,"4,620"
9784579117161,"1,430"
9784816368646,"1,320"
9784140333020,"1,045"
9784023332775,"1,650"
9784579116829,"1,540"
9784844981473,"2,640"
9784788937451,"1,980"
9784788934924,"3,850"
9784909084750,"1,870"
9784300106846,"2,750"
9784537146332,814
9784813287513,"1,430"
9784300111468,"2,090"
9784788975187,"1,210"
9784766426328,"7,150"
9784771034129,"1,320"
9784594621834,"1,210"
9784569881607,"1,210"
9784801907904,770
9784864725149,748
9784801907898,770
9784253311229,748
9784065352571,759
9784838771127,770
9784592162704,715
9784758084840,814
9784502252518,"1,760"
9784750352022,"3,080"
9784775962947,"4,180"
9784806806912,"1,980"
9784309027111,"1,815"
9784065217740,"1,386"
9784756923080,"1,705"
9784752290124,"1,650"
9784866631769,"1,650"
9784296204021,"2,420"
9784388063116,"5,280"
9784309288031,"1,760"
9784388063239,"4,180"
9784074454303,"1,210"
9784040657257,"1,210"
9784300106105,"1,430"
9784860635060,"1,320"
9784788935822,"1,540"
9784844904113,"1,650"
9784844904106,"1,650"
9784879199737,748
9784800226068,660
9784813701255,627
9784798612713,701
9784065352892,550
9784575418675,748
9784088838786,528
9784867206386,715
9784562092192,"3,520"
9784842065847,"4,180"
9784775963715,"4,180"
9784560095911,"2,420"
9784584138953,"1,760"
9784296001217,"2,640"
9784847074288,"1,980"
9784297137632,"1,650"
9784103537717,"1,595"
9784899802006,"1,650"
9784065133057,"2,420"
9784799322475,"1,430"
9784152096838,"2,750"
9784152097606,"1,980"
9784817848215,"3,190"
9784800590879,"1,760"
9784910017365,"1,980"
9784815622480,"1,694"
9784751113967,"3,850"
9784780422580,"1,518"
9784047358645,"1,320"
9784300106150,"1,650"
9784770323804,"3,630"
9784813287506,"1,430"
9784844907305,"1,980"
9784861345135,628
9784800206329,712
9784309414645,748
9784801908017,770
9784801983069,836
9784046831835,748
9784022143952,847
9784434337260,748
9784592712381,968
9784865270679,"2,750"
9784894346109,"3,080"
9784130301640,"6,050"
9784865783797,"6,820"
9784814002993,"3,960"
9784815610104,990
9784326546480,"4,950"
9784487815432,"1,430"
9784296117352,"2,640"
9784880377308,"2,860"
9784299042552,"1,199"
9784813763130,726
9784398720276,"1,320"
9784845639274,"2,750"
9784406063814,"1,980"
9784871885362,"6,050"
9784866150437,"2,200"
9784297134891,"2,200"
9784866676579,"1,760"
9784751114025,"3,960"
9784788975200,"1,650"
9784844905752,"1,760"
9784861345012,628
9784801908000,770
9784434222146,704
9784022793171,"1,650"
9784798634968,770
9784046825124,"1,078"
9784534059314,"2,970"
9784492314494,"1,980"
9784801306790,"1,650"
9784522885451,990
9784767825571,"1,540"
9784299039927,"3,920"
9784592160229,715
9784087927863,"2,475"
9784575418583,748
9784867780756,935
9784758018845,"1,089"
9784046831804,748
9784309504445,979
9784802213646,"1,980"
9784330057231,"2,200"
9784802134118,"2,200"
9784415237084,"1,650"
9784324107652,"5,500"
9784492812983,"3,850"
9784757122512,"6,160"
9784535558168,"2,530"
9784062579841,"1,320"
9784406063791,"1,870"
9784622079118,"2,860"
9784844958109,"1,650"
9784847151118,"1,980"
9784594091187,"1,650"
9784426614119,"1,650"
9784534059659,"1,980"
9784796687263,618
9784813701262,649
9784434220715,704
9784088838779,528
9784065326701,550
9784537148145,814
9784592712374,"1,540"
9784065351642,803
9784802614184,"1,980"
9784299018809,"1,320"
9784396116767,"1,056"
9784324107652,"5,500"
9784299046475,"4,048"
9784800730077,"1,518"
9784299036247,"3,278"
9784845866212,825
9784596539595,789
9784048995696,990
9784866733845,"1,430"
9784866366418,"1,280"
9784635825146,"2,310"
9784322113013,"4,180"
9784313161689,"2,970"
9784062816854,550
9784335002380,"2,200"
9784560097731,"2,420"
9784862851079,"4,840"
9784814004065,"3,740"
9784761276690,"1,650"
9784433775032,"4,400"
9784297132224,"2,420"
9784761275754,"1,760"
9784863589179,"2,530"
9784532280130,660
9784801908345,715
9784813701378,638
9784781686035,770
9784801939660,"1,430"
9784334100636,"2,090"
9784296117567,"1,430"
9784322113013,"4,180"
9784750355610,"2,200"
9784757440029,"1,760"
9784391150056,"1,430"
9784863968042,"1,650"
9784299043764,"3,839"
9784866361123,968
9784865936315,"1,320"
9784867206379,737
9784592164104,715
9784040753959,759
9784309293455,"1,650"
9784502462818,"1,980"
9784297136710,"1,738"
9784540910968,"1,980"
9784797388664,880
9784883843732,"3,190"
9784754730758,"3,960"
9784335358746,"4,070"
9784788949386,"3,080"
9784750516516,"1,760"
9784150505707,902
9784122067622,990
9784802512701,"3,960"
9784502327711,"2,640"
9784478116463,"1,650"
9784864725071,792
9784344031555,"1,527"
9784799109977,"3,630"
9784313161689,"2,970"
9784296116492,"1,980"
9784798166391,"2,970"
9784862465801,"4,950"
9784862465900,"3,960"
9784905095620,968
9784299025852,"1,628"
9784522885444,990
9784253264839,726
9784048996167,759
9784048112925,748
9784047376410,"1,430"
9784866744551,"1,210"
9784425862634,"5,500"
9784419069155,"2,530"
9784867211113,"2,420"
9784909926197,"1,650"
9784775942314,"1,760"
9784881383827,"1,210"
9784562053131,"6,600"
9784540141973,"2,750"
9784774792088,"1,760"
9784407356700,620
9784335551765,"1,980"
9784828420936,"1,760"
9784334046491,946
9784641228559,"20,900"
9784754731083,"1,650"
9784502460319,"3,190"
9784419067700,"2,200"
9784560098318,"2,640"
9784502226618,"2,200"
9784492313985,"3,080"
9784560092880,"2,860"
9784883843718,"1,980"
9784296116249,"1,980"
9784798071787,"1,210"
9784297128326,"2,750"
9784798070742,"1,760"
9784798071558,"3,300"
9784299032492,"2,090"
9784866073286,990
4977274050658,"1,980"
9784046834027,748
9784040754093,759
9784041136959,770
9784040753195,737
9784864682473,825
9784297139117,"1,738"
9784635825139,"2,200"
9784802213707,"1,650"
9784474094116,"3,190"
9784398147783,"1,760"
9784769912965,"2,420"
9784416618059,"1,320"
9784881383643,"3,300"
9784777026395,"1,375"
9784087208832,858
9784828422435,"1,760"
9784326503278,"3,630"
9784326303205,"3,300"
9784754731991,"2,420"
9784754731069,"2,420"
9784539729250,"2,200"
9784478026113,"1,980"
9784535554146,"2,750"
9784798069166,"3,300"
9784814400614,"4,620"
9784798183527,"3,168"
9784299045218,"2,849"
9784781615745,"1,430"
9784299044501,"2,178"
9784048983020,"1,527"
9784299049469,"2,739"
9784798180465,"1,760"
9784065351659,759
9784832203877,792
9784065338049,759
9784866753539,770
9784635825245,"2,200"
9784861238925,699
9784434316845,748
9784596427823,693
9784286205120,"1,540"
9784861632709,"3,850"
9784062884204,"1,078"
9784828423418,"1,760"
9784166609741,913
9784814348008,"4,620"
9784502488412,"6,490"
9784866673165,"1,540"
9784296117222,"1,540"
9784296001231,"2,640"
9784320124981,"3,080"
9784297123574,"2,970"
9784877586850,"1,760"
4573313977674,"1,518"
9784801810358,997
9784829655368,770
9784773062427,781
9784864954198,715
9784829683750,"1,100"
9784422214658,"1,320"
9784881383018,"1,210"
9784814003792,"3,960"
9784309922539,"2,970"
9784639026037,"3,080"
9784534060808,"1,760"
9784758092241,701
9784865793949,"1,650"
9784000254724,"3,740"
9784839601393,"2,420"
9784864341059,"2,420"
9784569848433,990
9784905217602,"5,280"
9784862832320,"5,280"
9784881383452,"1,210"
9784767823232,"3,080"
9784880654133,"2,750"
9784539729731,"2,420"
9784754731021,"2,090"
9784433702137,"3,740"
9784815617677,"1,892"
9784865753011,"2,970"
9784815609092,"2,640"
4977274051037,"1,980"
9784596754813,"1,320"
9784396701444,770
9784801935419,935
9784331515433,"1,650"
9784562071685,"2,640"
9784540172120,"3,300"
9784881381960,"2,090"
9784867610114,"4,950"
9784046322913,836
9784991285165,"1,980"
9784041146293,858
9784163918136,"1,870"
9784047369207,748
9784775529850,765
9784047367531,748
9784041012031,638
9784758091138,701
9784641165175,"3,080"
9784762026492,"3,300"
9784480074393,924
9784344912779,"1,320"
9784903269474,"3,768"
9784909399083,770
9784313121386,"2,200"
9784313121294,"2,860"
9784335359484,"2,750"
9784815607647,"3,190"
9784299047878,"1,320"
9784815618940,"2,948"
9784434298790,704
9784434309328,748
9784596775023,759
9784813714071,737
9784883401833,"1,980"
9784773058666,"1,320"
9784635063456,"1,760"
9784635048804,979
9784881382639,"3,520"
9784065310090,"1,925"
9784334102562,"1,870"
9784065347287,"1,320"
9784408538549,"1,870"
9784047364097,748
9784041017173,638
9784797389524,880
9784326504404,"3,520"
9784121020000,"1,034"
9784828422671,"1,650"
9784828419916,"1,650"
9784426613631,"1,650"
9784864340786,"2,310"
9784905217695,"5,280"
9784883532780,"24,200"
9784541042712,"3,190"
9784775525579,693
9784335359118,"4,180"
9784502445910,"2,970"
9784296050277,"1,980"
9784864955447,770
9784829655269,770
9784813714675,726
9784596522306,693
9784881383391,"2,200"
9784916194992,"2,090"
9784591179802,"1,870"
9784488135072,"1,650"
9784122075108,990
9784758091473,701
9784758093422,"1,320"
9784047374072,759
9784758092920,701
9784041038390,638
9784794220868,"2,420"
9784863061736,"2,750"
9784022618542,704
9784150504045,"1,430"
9784809065576,750
9784344030190,"1,100"
9784781670744,754
9784883402038,"1,760"
9784405085718,"1,650"
9784761272609,"1,650"
9784259566906,"1,760"
9784866930718,"2,200"
9784908657443,"1,600"
9784908657542,"1,600"
9784888513555,"1,100"
9784402342418,"1,496"
9784578211488,"1,760"
9784396618193,"1,430"
9784775525883,712
9784775526316,693
9784775528006,712
9784775528273,693
9784539729373,"3,410"
9784297131623,"2,860"
9784296070787,"2,640"
9784829655320,770
9784829683774,"1,100"
9784829683781,"1,100"
9784396704353,660
9784596540355,836
9784167920920,803
9784799766552,"1,595"
9784122075078,858
9784065346457,"2,035"
9784041123225,726
9784047372993,759
9784775530160,825
9784407341775,770
9784344983885,858
9784766414233,"2,750"
9784040650029,"1,320"
9784054045446,"1,540"
9784791770700,"3,080"
9784478114964,"1,760"
9784062202626,"1,540"
9784140113561,"1,430"
9784540191732,"2,090"
9784861241246,"2,200"
9784541043443,"2,860"
9784889656442,880
9784889656428,880
9784889656398,880
9784889656381,880
9784581022903,"1,518"
9784424626039,"3,135"
9784890855896,"1,100"
9784581023276,"1,518"
9784775526811,693
9784775525760,693
9784775527528,693
9784775527184,693
9784775527856,693
9784434309984,704
9784396704278,748
9784596522283,693
9784861238642,699
9784861238734,699
9784040753485,"1,430"
9784344041929,"1,760"
9784103002635,"1,925"
9784758446273,836
9784041015285,594
9784047364332,748
9784086080071,803
9784828207025,"1,540"
9784414414479,"3,960"
9784006003357,"1,672"
9784309413815,935
9784022952219,"1,045"
9784866510422,"1,078"
9784864106917,712
9784847149528,"2,860"
9784844962663,"3,740"
9784073420194,"1,760"
9784479393740,"1,870"
9784889656374,880
9784889656367,880
9784889656350,880
9784591181164,"1,430"
9784581023641,"1,518"
9784487817528,"1,078"
9784581023955,"1,518"
9784402341855,"1,496"
9784053049247,"1,320"
9784775523353,693
9784775529744,730
9784775522042,712
9784775528280,693
9784775527115,693
9784801937611,935
9784596529084,693
9784781697529,825
9784863114005,"2,090"
9784163917658,"1,760"
9784087035407,968
9784534060297,"1,760"
9784198658007,"2,090"
9784575671704,770
9784086080538,803
9784758047531,701
9784041084496,726
9784041015278,616
9784047360921,748
9784816361357,"1,320"
9784393365441,"2,420"
9784331519028,"1,430"
9784418174157,"1,650"
9784478113417,"1,980"
9784561923060,"3,999"
9784847072956,"1,980"
9784763408532,"1,650"
9784844980827,"1,650"
9784864663724,"3,410"
9784844962694,"2,200"
9784415236513,"1,870"
9784049149425,759
9784540012389,"1,870"
9784651201061,"1,760"
9784781619804,"1,760"
9784048975230,"1,650"
9784883403608,"2,200"
9784889656343,880
9784889656336,880
9784889656411,880
9784889656404,880
9784010932599,"1,320"
9784402341480,"1,496"
9784295409489,"1,980"
9784581023221,"1,518"
9784775518458,628
9784775518052,628
